STRM,SUBJECT,CATALOG_NBR,LOCATION,ENRL_CAP,SSR_COMPONENT,ENRL_TOT
1081,PHYS,415,BURNABY,15,TUT,8
1081,CMPT,416,BURNABY,0,CNV,0
1081,CMPT,426,BURNABY,50,SEC,20
1081,ENSC,427,BURNABY,50,OPL,0
1081,CMPT,427,BURNABY,50,SEC,33
1081,ENSC,427,BURNABY,50,LEC,39
1081,ENSC,428,BURNABY,50,OPL,0
1081,ENSC,428,BURNABY,50,LEC,24
1081,CMPT,428,BURNABY,50,SEC,24
1081,CMPT,429,BURNABY,50,SEC,12
1081,CMPT,430,BURNABY,50,SEC,2
1081,PHYS,431,BURNABY,10,LAB,9
1081,PHYS,432,BURNABY,5,SEC,2
1081,PHYS,435,BURNABY,10,SEC,0
1081,PHYS,436,BURNABY,10,SEC,0
1081,MATH,436,BURNABY,20,SEC,1
1081,STAT,436,BURNABY,10,SEC,2
1081,PHYS,437,BURNABY,5,SEC,1
1081,MATH,437,BURNABY,20,SEC,1
1081,STAT,437,BURNABY,10,SEC,2
1081,STAT,438,BURNABY,10,SEC,0
1081,MATH,439,BURNABY,40,LEC,16
1081,ENSC,440W,BURNABY,60,LEC,49
1081,MATH,443,BURNABY,40,LEC,3
1081,PHYS,445,BURNABY,16,LEC,0
1081,PHYS,445,BURNABY,16,TUT,0
1081,PHYS,445,BURNABY,16,LEC,6
1081,PHYS,445,BURNABY,16,TUT,6
1081,MATH,447,BURNABY,5,LEC,1
1081,MATH,448,SURREY,20,LEC,5
1081,CMPT,454,BURNABY,40,LEC,30
1081,ENSC,460,BURNABY,16,LEC,16
1081,MATH,462,BURNABY,30,LEC,0
1081,MATH,462,BURNABY,30,TUT,0
1081,MATH,462,BURNABY,30,LEC,11
1081,CMPT,464,BURNABY,25,LEC,6
1081,CMPT,470,BURNABY,50,LEC,27
1081,CMPT,471,SURREY,24,LEC,11
1081,CMPT,471,HRBRCNTR,25,LEC,17
1081,CMPT,471,BURNABY,30,LEC,18
1081,ENSC,472,BURNABY,0,OPL,0
1081,ENSC,472,BURNABY,20,LEC,0
1081,ENSC,474,BURNABY,0,OPL,0
1081,ENSC,474,BURNABY,20,LEC,14
1081,CMPT,475,SURREY,24,LEC,10
1081,CMPT,475,BURNABY,60,LEC,32
1081,CMPT,477,BURNABY,25,LEC,7
1081,ENSC,483,BURNABY,42,LEC,0
1081,ENSC,483,BURNABY,42,OPL,0
1081,ENSC,483,BURNABY,50,LEC,48
1081,PHYS,485,BURNABY,15,LEC,9
1081,PHYS,485,BURNABY,15,TUT,9
1081,MATH,486,BURNABY,20,SEC,0
1081,CMPT,489,SURREY,24,LEC,7
1081,MATH,491,BURNABY,5,SEC,1
1081,PHYS,492,BURNABY,3,LEC,0
1081,PHYS,493,BURNABY,2,LEC,0
1081,ENSC,494,BURNABY,10,SEC,9
1081,MATH,495,BURNABY,40,LEC,10
1081,ENSC,495,BURNABY,17,LAB,17
1081,ENSC,495,BURNABY,17,LEC,17
1081,MATH,496,BURNABY,22,LEC,13
1081,ENSC,498,BURNABY,10,SEC,3
1081,ENSC,499,BURNABY,15,SEC,6
1081,STAT,602,BURNABY,5,LEC,0
1081,STAT,602,BURNABY,5,TUT,0
1081,MATH,605,BURNABY,0,SEM,0
1081,MATH,605,BURNABY,20,SEM,13
1081,STAT,650,BURNABY,35,LEC,13
1081,STAT,650,BURNABY,35,TUT,13
1081,CMPT,705,BURNABY,16,LEC,15
1081,CMPT,720,SURREY,20,SEC,0
1081,MATH,739,BURNABY,15,LEC,3
1081,CMPT,740,BURNABY,15,LEC,6
1081,MATH,743,BURNABY,15,LEC,5
1081,MATH,748,SURREY,10,LEC,5
1081,MATH,762,BURNABY,15,LEC,0
1081,MATH,762,BURNABY,15,TUT,0
1081,MATH,762,BURNABY,15,LEC,4
1081,CMPT,764,BURNABY,25,LEC,2
1081,CMPT,765,BURNABY,10,LEC,9
1081,CMPT,767,BURNABY,15,LEC,0
1081,CMPT,771,SURREY,20,LEC,8
1081,CMPT,777,BURNABY,10,LEC,4
1081,MATH,795,BURNABY,15,LEC,3
1081,MATH,796,BURNABY,5,LEC,0
1081,PHYS,801,BURNABY,5,SEM,1
1081,ENSC,801,BURNABY,35,LEC,8
1081,PHYS,801,BURNABY,253,SEM,9
1081,STAT,801,BURNABY,15,LEC,11
1081,ENSC,803,BURNABY,30,LEC,16
1081,STAT,804,BURNABY,20,LEC,0
1081,ENSC,810,BURNABY,25,LEC,15
1081,PHYS,811,BURNABY,12,LEC,5
1081,ENSC,815,BURNABY,30,LEC,7
1081,MATH,819,BURNABY,10,LEC,3
1081,ENSC,820,BURNABY,30,LEC,5
1081,MATH,820,BURNABY,20,LEC,7
1081,CMPT,821,BURNABY,15,SEC,4
1081,CMPT,825,BURNABY,15,LEC,13
1081,ENSC,835,BURNABY,20,LEC,6
1081,PHYS,841,BURNABY,12,LEC,11
1081,MATH,842,BURNABY,19,LEC,10
1081,ENSC,851,BURNABY,3,LAB,3
1081,ENSC,851,BURNABY,3,LEC,3
1081,ENSC,852,BURNABY,20,LEC,7
1081,PHYS,861,BURNABY,12,LEC,7
1081,PHYS,862,BURNABY,12,LEC,4
1081,PHYS,863,BURNABY,12,LEC,2
1081,PHYS,871,BURNABY,10,LEC,3
1081,PHYS,871,BURNABY,10,TUT,3
1081,MATH,877,BURNABY,5,SEC,0
1081,MATH,878,BURNABY,5,SEC,1
1081,MATH,879,BURNABY,6,SEC,1
1081,MATH,880,BURNABY,3,SEC,0
1081,CMPT,880,BURNABY,8,LEC,0
1081,STAT,880,BURNABY,10,SEC,1
1081,CMPT,880,BURNABY,8,LEC,4
1081,CMPT,880,BURNABY,8,LEC,5
1081,CMPT,880,BURNABY,10,LEC,11
1081,CMPT,881,BURNABY,8,LEC,0
1081,STAT,881,BURNABY,10,SEC,1
1081,PHYS,881,BURNABY,5,LEC,2
1081,CMPT,881,BURNABY,8,LEC,5
1081,CMPT,881,BURNABY,20,LEC,7
1081,PHYS,881,BURNABY,19,LEC,17
1081,MATH,882,BURNABY,10,SEC,0
1081,STAT,882,BURNABY,10,SEC,0
1081,STAT,883,BURNABY,10,SEC,0
1081,CMPT,884,BURNABY,10,LEC,0
1081,CMPT,884,BURNABY,10,LEC,9
1081,CMPT,886,BURNABY,25,SEM,25
1081,CMPT,888,BURNABY,10,LEC,4
1081,CMPT,889,BURNABY,15,LEC,8
1081,MATH,890,BURNABY,6,SEC,0
1081,STAT,890,BURNABY,20,LEC,0
1081,ENSC,890,BURNABY,25,LEC,6
1081,STAT,890,BURNABY,20,LEC,11
1081,MATH,891,BURNABY,6,SEC,1
1081,ENSC,891,BURNABY,30,SEC,9
1081,CMPT,891,BURNABY,35,SEM,17
1081,MATH,892,BURNABY,6,SEC,0
1081,ENSC,892,BURNABY,30,SEC,1
1081,MATH,893,BURNABY,6,SEC,0
1081,MATH,894,BURNABY,6,SEC,0
1081,STAT,894,BURNABY,10,SEC,1
1081,STAT,894,BURNABY,10,SEC,2
1081,ENSC,894,BURNABY,6,LEC,5
1081,ENSC,894,BURNABY,9,LEC,7
1081,CMPT,894,BURNABY,40,SEC,12
1081,STAT,895,BURNABY,10,SEC,0
1081,MATH,895,BURNABY,5,SEC,1
1081,MATH,895,BURNABY,6,SEC,1
1081,MATH,895,BURNABY,6,SEC,2
1081,ENSC,895,BURNABY,25,LEC,6
1081,MATH,896,BURNABY,6,SEC,0
1081,ENSC,896,BURNABY,50,SEC,3
1081,MATH,897,BURNABY,6,SEC,0
1081,ENSC,897,BURNABY,45,SEC,2
1081,CMPT,897,BURNABY,40,SEC,9
1081,STAT,898,BURNABY,20,SEC,5
1081,MATH,898,BURNABY,35,SEC,5
1081,PHYS,898,BURNABY,40,SEC,23
1081,ENSC,898,BURNABY,75,SEC,45
1081,CMPT,898,BURNABY,80,SEC,63
1081,STAT,899,BURNABY,20,SEC,12
1081,MATH,899,BURNABY,35,SEC,17
1081,PHYS,899,BURNABY,40,SEC,32
1081,ENSC,899,BURNABY,50,SEC,35
1081,CMPT,899,BURNABY,80,SEC,80
1084,CMPT,XX1,KAM,12,SEC,0
1084,PHYS,100,BURNABY,16,LAB,0
1084,PHYS,100,BURNABY,40,OPL,0
1084,MATH,100,SURREY,40,OPL,0
1084,MATH,100,BURNABY,60,OPL,0
1084,MATH,100,SURREY,60,LEC,0
1084,PHYS,100,BURNABY,16,LAB,8
1084,PHYS,100,BURNABY,16,LAB,10
1084,PHYS,100,BURNABY,16,LAB,11
1084,PHYS,100,BURNABY,16,LAB,14
1084,PHYS,100,BURNABY,16,LAB,15
1084,PHYS,100,BURNABY,16,LAB,16
1084,PHYS,100,BURNABY,128,LEC,74
1084,MATH,100,BURNABY,122,LEC,92
1084,PHYS,101,BURNABY,40,OPL,0
1084,MACM,101,SURREY,24,TUT,12
1084,MACM,101,SURREY,24,TUT,23
1084,MACM,101,SURREY,48,LEC,35
1084,STAT,101,BURNABY,77,SEC,58
1084,MACM,101,BURNABY,100,SEC,71
1084,PHYS,101,BURNABY,200,LEC,112
1084,PHYS,102,BURNABY,40,OPL,0
1084,PHYS,102,BURNABY,200,LEC,150
1084,CMPT,110,BURNABY,75,SEC,63
1084,CMPT,120,BURNABY,21,LAB,17
1084,CMPT,120,BURNABY,33,LAB,30
1084,CMPT,120,BURNABY,33,LAB,32
1084,CMPT,120,BURNABY,122,LEC,111
1084,CMPT,125,BURNABY,25,LAB,23
1084,CMPT,125,BURNABY,25,LAB,25
1084,CMPT,125,BURNABY,50,LEC,48
1084,CMPT,126,BURNABY,0,LAB,0
1084,CMPT,126,BURNABY,28,LEC,0
1084,CMPT,126,BURNABY,28,LEC,22
1084,CMPT,126,BURNABY,30,LAB,22
1084,CMPT,128,SURREY,24,LAB,21
1084,CMPT,128,SURREY,24,LAB,22
1084,CMPT,128,SURREY,48,LEC,43
1084,PHYS,130,BURNABY,24,LAB,20
1084,PHYS,130,BURNABY,24,LAB,22
1084,PHYS,130,BURNABY,24,LAB,24
1084,PHYS,131,BURNABY,24,LAB,11
1084,PHYS,141,SURREY,48,LEC,30
1084,CMPT,150,BURNABY,26,LAB,12
1084,CMPT,150,BURNABY,33,LAB,22
1084,CMPT,150,BURNABY,33,LAB,33
1084,CMPT,150,BURNABY,92,LEC,67
1084,MATH,151,BURNABY,60,OPL,0
1084,MATH,151,BURNABY,150,LEC,63
1084,MATH,152,BURNABY,60,OPL,0
1084,MATH,152,BURNABY,175,LEC,144
1084,MATH,155,BURNABY,60,OPL,0
1084,MATH,155,BURNABY,150,LEC,83
1084,MATH,157,SURREY,45,OPL,0
1084,MATH,157,BURNABY,60,OPL,0
1084,MATH,157,SURREY,85,LEC,57
1084,MATH,157,BURNABY,200,LEC,90
1084,CMPT,165,SURREY,24,LAB,0
1084,CMPT,165,BURNABY,29,LAB,21
1084,CMPT,165,BURNABY,30,LAB,24
1084,CMPT,165,SURREY,32,LAB,24
1084,CMPT,165,SURREY,48,LEC,24
1084,CMPT,165,BURNABY,29,LAB,25
1084,CMPT,165,BURNABY,29,LAB,28
1084,CMPT,165,BURNABY,112,LEC,98
1084,CMPT,165,BURNABY,125,SEC,116
1084,ENSC,182,SURREY,24,LAB,24
1084,ENSC,182,SURREY,24,LEC,24
1084,ENSC,182,SURREY,24,TUT,24
1084,MATH,190,SURREY,40,OPL,0
1084,MATH,190,KAM,12,SEC,5
1084,MATH,190,SURREY,60,LEC,29
1084,MATH,190,BURNABY,35,SEC,34
1084,ENSC,194,BURNABY,10,SEC,0
1084,ENSC,194,SURREY,25,SEC,1
1084,ENSC,195,BURNABY,50,SEC,31
1084,ENSC,196,BURNABY,20,SEC,19
1084,MACM,201,BURNABY,60,OPL,0
1084,MACM,201,BURNABY,122,LEC,67
1084,STAT,203,BURNABY,40,OPL,0
1084,STAT,203,BURNABY,150,LEC,90
1084,ENSC,204,BURNABY,120,LEC,74
1084,ENSC,215,BURNABY,22,LAB,0
1084,ENSC,215,BURNABY,22,LAB,13
1084,ENSC,215,BURNABY,22,LAB,22
1084,ENSC,215,BURNABY,88,LEC,35
1084,ENSC,220,BURNABY,80,OPL,0
1084,ENSC,220,BURNABY,40,TUT,12
1084,ENSC,220,BURNABY,40,TUT,36
1084,ENSC,220,BURNABY,80,LEC,48
1084,PHYS,221,BURNABY,18,TUT,0
1084,PHYS,221,BURNABY,18,TUT,12
1084,PHYS,221,BURNABY,18,TUT,18
1084,PHYS,221,BURNABY,72,LEC,30
1084,ENSC,224,BURNABY,50,LAB,15
1084,ENSC,224,BURNABY,50,LAB,27
1084,ENSC,224,BURNABY,100,LEC,42
1084,ENSC,225,BURNABY,0,TUT,0
1084,CMPT,225,SURREY,24,LAB,0
1084,ENSC,225,BURNABY,30,TUT,0
1084,ENSC,225,BURNABY,60,OPL,0
1084,CMPT,225,BURNABY,25,LAB,10
1084,ENSC,225,BURNABY,30,TUT,19
1084,ENSC,225,BURNABY,60,LEC,19
1084,CMPT,225,BURNABY,25,LAB,20
1084,CMPT,225,BURNABY,25,LAB,21
1084,CMPT,225,BURNABY,25,LAB,22
1084,CMPT,225,SURREY,32,LAB,30
1084,CMPT,225,SURREY,48,LEC,30
1084,CMPT,225,BURNABY,100,LEC,73
1084,MATH,232,KAM,1,SEC,1
1084,MATH,232,SURREY,70,OPL,36
1084,MATH,232,SURREY,70,LEC,68
1084,PHYS,233,BURNABY,18,LAB,4
1084,MATH,240,BURNABY,0,OPL,0
1084,MATH,240,BURNABY,64,LEC,41
1084,MATH,242,BURNABY,35,TUT,0
1084,MATH,242,BURNABY,35,LEC,10
1084,MATH,242,BURNABY,35,TUT,10
1084,CMPT,250,HRBRCNTR,30,LEC,28
1084,CMPT,250,HRBRCNTR,43,LAB,28
1084,MATH,251,BURNABY,60,OPL,0
1084,MATH,251,BURNABY,145,LEC,99
1084,MATH,252,BURNABY,32,TUT,0
1084,MATH,252,BURNABY,64,LEC,0
1084,MATH,254,BURNABY,35,TUT,27
1084,MATH,254,BURNABY,35,TUT,31
1084,MATH,254,BURNABY,70,LEC,58
1084,STAT,270,BURNABY,40,OPL,0
1084,STAT,270,BURNABY,30,SEC,23
1084,STAT,270,BURNABY,200,LEC,120
1084,CMPT,275,HRBRCNTR,56,LEC,38
1084,STAT,285,BURNABY,27,TUT,0
1084,STAT,285,BURNABY,26,TUT,9
1084,STAT,285,BURNABY,27,TUT,13
1084,STAT,285,BURNABY,80,LEC,22
1084,ENSC,295,BURNABY,50,SEC,34
1084,ENSC,296,BURNABY,30,SEC,7
1084,CMPT,300,BURNABY,55,LEC,53
1084,CMPT,301,SURREY,24,LEC,15
1084,STAT,302,BURNABY,40,OPL,0
1084,STAT,302,BURNABY,80,LEC,48
1084,CMPT,307,HRBRCNTR,60,LEC,40
1084,MATH,308,BURNABY,32,TUT,0
1084,MATH,308,BURNABY,96,LEC,0
1084,MATH,308,BURNABY,32,TUT,16
1084,MATH,308,BURNABY,32,TUT,27
1084,MATH,308,BURNABY,96,LEC,43
1084,CMPT,310,BURNABY,50,LEC,11
1084,MATH,310,BURNABY,32,TUT,12
1084,MATH,310,BURNABY,32,TUT,14
1084,MATH,310,BURNABY,32,TUT,23
1084,MATH,310,BURNABY,32,TUT,27
1084,MATH,310,BURNABY,32,TUT,28
1084,MATH,310,BURNABY,160,LEC,104
1084,MACM,316,BURNABY,32,TUT,15
1084,MACM,316,BURNABY,32,TUT,20
1084,MACM,316,BURNABY,32,TUT,30
1084,MACM,316,BURNABY,32,TUT,31
1084,MACM,316,BURNABY,128,LEC,96
1084,ENSC,320,BURNABY,35,TUT,0
1084,ENSC,320,BURNABY,35,TUT,28
1084,ENSC,320,BURNABY,70,LEC,28
1084,CMPT,320,BURNABY,70,LEC,54
1084,ENSC,325,BURNABY,70,OPL,0
1084,ENSC,325,BURNABY,35,TUT,34
1084,ENSC,325,BURNABY,35,TUT,35
1084,ENSC,325,BURNABY,70,LEC,69
1084,PHYS,326,BURNABY,12,LAB,4
1084,PHYS,326,BURNABY,12,LEC,4
1084,PHYS,326,BURNABY,12,TUT,4
1084,PHYS,335,BURNABY,10,SEC,5
1084,MATH,336,BURNABY,20,SEC,2
1084,STAT,336,BURNABY,10,SEC,4
1084,PHYS,336,BURNABY,10,SEC,5
1084,MATH,337,BURNABY,20,SEC,0
1084,STAT,337,BURNABY,10,SEC,4
1084,MATH,338,BURNABY,32,TUT,0
1084,MATH,338,BURNABY,32,LEC,13
1084,MATH,338,BURNABY,32,TUT,13
1084,MATH,342,BURNABY,32,TUT,12
1084,MATH,342,BURNABY,32,TUT,19
1084,MATH,342,BURNABY,64,LEC,31
1084,STAT,350,BURNABY,40,TUT,0
1084,ENSC,350,BURNABY,50,OPL,0
1084,ENSC,350,BURNABY,50,LEC,20
1084,STAT,350,BURNABY,40,TUT,25
1084,STAT,350,BURNABY,80,LEC,25
1084,CMPT,354,BURNABY,60,LEC,48
1084,CMPT,363,BURNABY,50,LEC,45
1084,CMPT,371,BURNABY,50,LEC,0
1084,CMPT,371,BURNABY,50,LEC,25
1084,ENSC,380,BURNABY,50,LEC,45
1084,ENSC,383,BURNABY,70,OPL,0
1084,CMPT,383,BURNABY,40,LEC,33
1084,ENSC,383,BURNABY,70,LEC,46
1084,ENSC,395,BURNABY,50,SEC,44
1084,ENSC,396,BURNABY,10,SEC,3
1084,ENSC,400,BURNABY,5,SEC,2
1084,CMPT,401,BURNABY,30,LEC,22
1084,MATH,402,BURNABY,5,LEC,1
1084,MACM,409,BURNABY,40,LEC,0
1084,MACM,409,BURNABY,40,LEC,13
1084,CMPT,411,BURNABY,20,LEC,20
1084,CMPT,415,BURNABY,2,SEC,2
1084,CMPT,416,BURNABY,1,SEC,1
1084,MACM,416,BURNABY,5,LEC,1
1084,CMPT,419,BURNABY,35,LEC,28
1084,ENSC,425,BURNABY,50,OPL,0
1084,ENSC,425,BURNABY,50,LEC,35
1084,CMPT,426,BURNABY,50,SEC,29
1084,CMPT,427,BURNABY,50,SEC,24
1084,CMPT,428,BURNABY,50,SEC,20
1084,ENSC,429,BURNABY,25,OPL,0
1084,CMPT,429,BURNABY,50,SEC,13
1084,ENSC,429,BURNABY,32,LEC,27
1084,CMPT,430,BURNABY,50,SEC,2
1084,PHYS,432,BURNABY,5,SEC,0
1084,PHYS,435,BURNABY,10,SEC,0
1084,PHYS,436,BURNABY,10,SEC,0
1084,MATH,436,BURNABY,20,SEC,0
1084,STAT,436,BURNABY,10,SEC,5
1084,PHYS,437,BURNABY,10,SEC,0
1084,STAT,437,BURNABY,10,SEC,2
1084,MATH,437,BURNABY,20,SEC,2
1084,STAT,438,BURNABY,10,SEC,0
1084,CMPT,454,BURNABY,40,LEC,30
1084,ENSC,460,BURNABY,25,LAB,11
1084,ENSC,460,BURNABY,25,LEC,11
1084,MATH,470,BURNABY,32,LEC,0
1084,CMPT,470,HRBRCNTR,56,LEC,44
1084,CMPT,471,BURNABY,30,LEC,22
1084,CMPT,475,BURNABY,30,LEC,32
1084,CMPT,481,BURNABY,20,LEC,5
1084,MATH,486,BURNABY,20,SEC,0
1084,STAT,490,BURNABY,1,LEC,1
1084,ENSC,494,BURNABY,12,SEC,11
1084,ENSC,498,BURNABY,10,SEC,6
1084,ENSC,499,BURNABY,15,SEC,0
1084,MATH,709,BURNABY,10,LEC,0
1084,MATH,709,BURNABY,10,LEC,6
1084,CMPT,721,BURNABY,8,LEC,3
1084,CMPT,726,BURNABY,35,LEC,32
1084,CMPT,731,BURNABY,10,LEC,3
1084,MATH,770,BURNABY,10,LEC,0
1084,MATH,800,BURNABY,25,LEC,0
1084,MATH,800,BURNABY,25,LEC,5
1084,PHYS,801,BURNABY,30,SEC,14
1084,STAT,806,BURNABY,20,LEC,6
1084,STAT,811,BURNABY,10,SEC,2
1084,STAT,812,BURNABY,5,SEC,2
1084,STAT,812,BURNABY,10,SEC,4
1084,CMPT,815,BURNABY,20,SEC,0
1084,CMPT,820,SURREY,24,LEC,8
1084,MATH,877,BURNABY,5,SEC,0
1084,MATH,879,BURNABY,6,SEC,1
1084,MATH,880,BURNABY,3,SEC,0
1084,CMPT,880,BURNABY,20,LEC,0
1084,STAT,880,BURNABY,10,SEC,4
1084,CMPT,880,BURNABY,20,LEC,8
1084,STAT,881,BURNABY,10,SEC,1
1084,PHYS,881,BURNABY,4,LEC,2
1084,CMPT,882,BURNABY,10,LEC,0
1084,MATH,882,BURNABY,10,SEC,0
1084,STAT,882,BURNABY,10,SEC,0
1084,STAT,883,BURNABY,10,SEC,0
1084,PHYS,887,BURNABY,5,LEC,1
1084,CMPT,888,BURNABY,20,LEC,3
1084,MATH,890,BURNABY,6,SEC,0
1084,MATH,891,BURNABY,6,SEC,0
1084,STAT,891,BURNABY,10,SEC,3
1084,STAT,891,BURNABY,10,SEC,5
1084,ENSC,891,BURNABY,30,SEC,13
1084,MATH,892,BURNABY,6,SEC,0
1084,ENSC,892,BURNABY,30,SEC,0
1084,MATH,893,BURNABY,6,SEC,0
1084,MATH,894,BURNABY,6,SEC,0
1084,STAT,894,BURNABY,10,SEM,0
1084,MATH,894,BURNABY,6,SEC,1
1084,CMPT,894,BURNABY,50,SEC,7
1084,MATH,895,BURNABY,6,SEC,0
1084,MATH,895,BURNABY,6,SEC,1
1084,STAT,895,BURNABY,10,SEC,2
1084,ENSC,895,BURNABY,15,LEC,9
1084,MATH,896,BURNABY,6,SEC,0
1084,ENSC,896,BURNABY,50,SEC,2
1084,MATH,897,BURNABY,6,SEC,0
1084,ENSC,897,BURNABY,45,SEC,0
1084,CMPT,897,BURNABY,50,SEC,9
1084,STAT,898,BURNABY,20,SEC,5
1084,PHYS,898,BURNABY,30,SEC,19
1084,MATH,898,BURNABY,35,SEC,22
1084,ENSC,898,BURNABY,75,SEC,54
1084,CMPT,898,BURNABY,80,SEC,65
1084,STAT,899,BURNABY,20,SEC,14
1084,MATH,899,BURNABY,35,SEC,22
1084,PHYS,899,BURNABY,35,SEC,34
1084,ENSC,899,BURNABY,50,SEC,46
1084,CMPT,899,BURNABY,85,SEC,84
1087,CMPT,XX1,KAM,10,SEC,2
1087,PHYS,1XX,BURNABY,100,LEC,2
1087,MATH,1XX,BURNABY,20,LEC,15
1087,ENSC,100,BURNABY,0,RQL,0
1087,PHYS,100,SURREY,0,LAB,0
1087,ENSC,100,BURNABY,1,RQL,0
1087,PHYS,100,BURNABY,40,OPL,0
1087,PHYS,100,SURREY,51,OPL,0
1087,MATH,100,BURNABY,60,OPL,0
1087,MATH,100,SURREY,80,OPL,0
1087,ENSC,100,BURNABY,1,RQL,1
1087,ENSC,100,BURNABY,2,RQL,1
1087,ENSC,100,BURNABY,2,RQL,2
1087,ENSC,100,BURNABY,3,RQL,2
1087,ENSC,100,BURNABY,3,RQL,3
1087,ENSC,100,BURNABY,4,RQL,3
1087,ENSC,100,BURNABY,4,RQL,4
1087,PHYS,100,SURREY,18,LAB,6
1087,PHYS,100,BURNABY,18,LAB,8
1087,PHYS,100,BURNABY,18,LAB,10
1087,PHYS,100,BURNABY,18,LAB,11
1087,PHYS,100,BURNABY,18,LAB,14
1087,PHYS,100,SURREY,18,LAB,14
1087,PHYS,100,BURNABY,18,LAB,16
1087,PHYS,100,BURNABY,18,LAB,17
1087,PHYS,100,BURNABY,18,LAB,18
1087,PHYS,100,SURREY,18,LAB,18
1087,ENSC,100,BURNABY,70,LEC,56
1087,PHYS,100,SURREY,108,LEC,56
1087,MATH,100,BURNABY,122,LEC,59
1087,STAT,100,SURREY,75,LEC,65
1087,STAT,100,SURREY,75,TUT,65
1087,MATH,100,SURREY,80,LEC,68
1087,PHYS,100,BURNABY,324,LEC,277
1087,MATH,100,BURNABY,333,LEC,325
1087,ENSC,100W,BURNABY,4,RQL,3
1087,ENSC,100W,BURNABY,4,RQL,4
1087,ENSC,100W,BURNABY,5,RQL,4
1087,ENSC,100W,BURNABY,5,RQL,5
1087,ENSC,100W,BURNABY,6,RQL,5
1087,ENSC,100W,BURNABY,6,RQL,6
1087,ENSC,100W,BURNABY,7,RQL,6
1087,ENSC,100W,BURNABY,7,RQL,7
1087,ENSC,100W,BURNABY,8,RQL,7
1087,ENSC,100W,BURNABY,8,RQL,9
1087,ENSC,100W,BURNABY,162,LEC,160
1087,MACM,101,BURNABY,0,TUT,0
1087,PHYS,101,BURNABY,40,OPL,0
1087,STAT,101,BURNABY,40,OPL,0
1087,MACM,101,SURREY,24,LAB,20
1087,MACM,101,SURREY,24,LAB,22
1087,MACM,101,BURNABY,25,TUT,22
1087,MACM,101,BURNABY,25,TUT,23
1087,MACM,101,SURREY,24,LAB,24
1087,MACM,101,BURNABY,25,TUT,24
1087,MACM,101,BURNABY,25,TUT,25
1087,MACM,101,HRBRCNTR,50,LEC,31
1087,MACM,101,HRBRCNTR,50,TUT,31
1087,ENSC,101,BURNABY,75,LEC,52
1087,STAT,101,BURNABY,85,SEC,65
1087,MACM,101,SURREY,96,LEC,88
1087,STAT,101,BURNABY,141,LEC,140
1087,MACM,101,BURNABY,150,LEC,142
1087,PHYS,101,BURNABY,335,LEC,208
1087,ENSC,101W,BURNABY,157,LEC,157
1087,PHYS,102,BURNABY,40,OPL,0
1087,CMPT,102,BURNABY,40,LEC,26
1087,PHYS,102,BURNABY,253,LEC,189
1087,CMPT,110,BURNABY,75,LEC,57
1087,PHYS,120,BURNABY,18,TUT,0
1087,CMPT,120,SURREY,24,LAB,0
1087,PHYS,120,BURNABY,18,TUT,16
1087,PHYS,120,BURNABY,18,TUT,17
1087,PHYS,120,BURNABY,18,TUT,18
1087,CMPT,120,SURREY,24,LAB,22
1087,CMPT,120,SURREY,24,LAB,23
1087,CMPT,120,BURNABY,27,LAB,27
1087,CMPT,120,BURNABY,30,LAB,29
1087,CMPT,120,SURREY,32,LAB,29
1087,CMPT,120,BURNABY,31,LAB,30
1087,CMPT,120,SURREY,32,LAB,31
1087,CMPT,120,SURREY,32,LAB,32
1087,CMPT,120,BURNABY,33,LAB,33
1087,CMPT,120,SURREY,200,LEC,169
1087,CMPT,120,BURNABY,253,LEC,251
1087,PHYS,120,BURNABY,324,LEC,293
1087,PHYS,121,BURNABY,18,TUT,0
1087,PHYS,121,BURNABY,18,TUT,8
1087,PHYS,121,BURNABY,18,TUT,17
1087,PHYS,121,BURNABY,18,TUT,18
1087,PHYS,121,BURNABY,108,LEC,43
1087,PHYS,125,BURNABY,18,TUT,0
1087,PHYS,125,BURNABY,40,OPL,0
1087,CMPT,125,BURNABY,25,LAB,10
1087,PHYS,125,BURNABY,18,TUT,15
1087,PHYS,125,BURNABY,18,TUT,16
1087,PHYS,125,BURNABY,18,TUT,17
1087,CMPT,125,BURNABY,25,LAB,20
1087,CMPT,125,BURNABY,26,LAB,24
1087,PHYS,125,BURNABY,72,LEC,48
1087,CMPT,125,BURNABY,57,LEC,54
1087,CMPT,126,HRBRCNTR,30,LAB,9
1087,CMPT,126,HRBRCNTR,30,LEC,9
1087,CMPT,126,BURNABY,25,LAB,18
1087,CMPT,126,BURNABY,25,LAB,21
1087,CMPT,126,BURNABY,75,LEC,57
1087,CMPT,128,SURREY,32,LAB,18
1087,CMPT,128,BURNABY,25,LAB,22
1087,CMPT,128,SURREY,32,LAB,22
1087,CMPT,128,BURNABY,32,LAB,24
1087,CMPT,128,SURREY,32,LAB,24
1087,CMPT,128,BURNABY,32,LAB,27
1087,CMPT,128,BURNABY,31,LAB,30
1087,CMPT,128,BURNABY,32,LAB,30
1087,CMPT,128,SURREY,32,LAB,30
1087,CMPT,128,BURNABY,32,LAB,31
1087,CMPT,128,BURNABY,32,LAB,32
1087,CMPT,128,SURREY,125,LEC,94
1087,CMPT,128,BURNABY,213,LEC,196
1087,PHYS,130,BURNABY,0,LAB,0
1087,PHYS,130,BURNABY,24,LAB,19
